,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross
473,tt1191118,Hello Darling,2010,27 Aug 2010,Comedy | Drama,Shabbir Ahmed (lyrics) | Kumaar (lyrics) | Ashiesh Pandit (lyrics) | Sachin Shah | Pankaj Trivedi,Gul Panag | Celina Jaitly | Isha Koppikar | Chunky Pandey,Manoj Tiwari,0.0,1,Hello Darling, 27 Aug 2010 , 104 min  ,Comedy,Disaster,475,"2,99,000","11,00,00,000","37,00,000","1,29,00,000","1,85,00,000","1,75,44,000","2,51,60,000","2,62,00,000","2,62,00,000"
474,tt1191138,Thoda Pyaar Thoda Magic,2008,28 Jun 2008,Comedy | Drama | Family,Rohena Gera (screenplay) | Kunal Kohli (story),Rishi Kapoor | Saif Ali Khan | Rani Mukerji | Akshat Chopra,Kunal Kohli,0.0,2,Thoda Pyaar Thoda Magic, 27 Jun 2008 , 140 min  ,Drama,Flop,750,"40,85,000","23,00,00,000","3,34,00,000","11,52,00,000","16,85,00,000","19,76,76,000","28,80,00,000","29,90,00,000","37,25,30,000"
475,tt1194232,Jaane Kahan Se Aayi Hai,2010,09 Apr 2010,Comedy | Drama | Fantasy,Sameer (lyrics) | Milap Zaveri (story),Priyanka Chopra | Akshay Kumar | Jacqueline Fernandez | Karan Johar,Milap Zaveri,0.0,1,Jaane Kahan Se Aayi Hai, 9 Apr 2010 , 123 min  ,Sci Fi / Fantasy,Disaster,425,"5,89,000","18,00,00,000","60,00,000","2,12,00,000","3,24,00,000","2,88,32,000","4,40,64,000","5,25,00,000","5,25,00,000"
476,tt1194608,Ek Vivaah... Aisa Bhi,2008,07 Nov 2008,Drama | Romance,Sooraj R. Barjatya (story) | Ashapurna Devi (story) | Ravindra Jain (lyrics) | Shashi Mittal (dialogue & screenplay) | Sumit Mittal (dialogue & screenplay),Isha Koppikar | Sonu Sood | Anand Abhyankar | Daman Baggan,Kaushik Ghatak,0.0,2,Ek Vivaah... Aisa Bhi, 7 Nov 2008 , 140 min  ,Love Story,Flop,100,"4,37,000","3,50,00,000","15,00,000","53,00,000","86,00,000","80,26,500","1,28,65,500","2,37,00,000","2,48,87,500"
477,tt1198101,Kites,2010,21 May 2010,Action | Drama | Romance,Anurag Basu (screenplay) | Robin Bhatt (screenplay) | Sanjeev Dutta (dialogue) | Akarsh Khurana (additional English dialogue) | Akarsh Khurana (screenplay) | Rakesh Roshan (story),Hrithik Roshan | Bárbara Mori | Steven Michael Quezada | Kangana Ranaut,Anurag Basu,0.0,2,Kites, 20 May 2010 , 126 min  ,Thriller,Flop,1800,"77,63,000","82,00,00,000","10,08,00,000","27,52,00,000","37,58,00,000","49,82,84,000","67,22,96,000","65,37,00,000","86,33,20,000"
478,tt1199490,Bad Luck Govind,2009,09 Jan 2009,Comedy | Crime | Drama,Varun Khanna (dialogue),Gaurav Kapoor | Hrishitaa Bhatt | Govind Namdeo | Zakir Hussain,Varun Khanna,0.0,1,Bad Luck Govind, 9 Jan 2009 , 119 min  ,Comedy,Disaster,65,"10,500","3,75,00,000","1,50,000","4,75,000","6,50,000","6,60,250","9,03,500","9,75,000","9,75,000"
479,tt1201557,Acid Factory,2009,09 Oct 2009,Action | Crime | Drama,Milind Gadagkar (screenplay) | Milind Gadagkar (story) | Sanjay Gupta (additional dialogue) | Sanjay Gupta (screenplay) | Saurabh Shukla (dialogue) | Suparn Verma (screenplay),Fardeen Khan | Dia Mirza | Manoj Bajpayee | Aftab Shivdasani,Suparn Verma,0.0,1,Acid Factory, 9 Oct 2009 , 106 min  ,Thriller,Disaster,850,"6,36,000","21,00,00,000","61,00,000","1,93,00,000","3,76,00,000","2,64,41,000","5,15,12,000","5,20,00,000","5,20,00,000"
480,tt1202344,Ab... Bas!,2004,26 Nov 2004,Thriller,Atul Sharma,Chetanya Adeep | Shawar Ali | Arun Bakshi | Chitrapama,Rajesh Kumar Singh,0.0,1,Ab... Bas!, 26 Nov 2004 , 138 min  ,Drama,Disaster,95,"4,23,000","2,00,00,000","17,00,000","46,00,000","69,50,000","66,70,000","1,00,77,500","1,40,00,000","1,40,44,750"
481,tt1202517,Barah Aana,2009,16 Oct 2009,Comedy | Crime | Drama,Raj Kumar Gupta (screenplay) | Raja Menon (story),Naseeruddin Shah | Vijay Raaz | Arjun Mathur | Violante Placido,Raja Menon,0.0,1,Barah Aana, 20 Mar 2009 , 106 min  ,Drama,Disaster,125,"85,600","4,50,00,000","11,00,000","38,00,000","53,25,000","52,44,000","73,48,500","86,00,000","86,00,000"
482,tt1217608,Yaar Meri Zindagi,2008,22 Apr 2008,Drama | Family | Musical,Yash Pal (dialogue) | V.K. Sharma (dialogue),Amitabh Bachchan | Shatrughan Sinha | Sharda | Sudha Chandran,Ashok Gupta | Mukul Dutt,0.0,1,Yaar Meri Zindagi, 11 Apr 2008 , 149 min  ,Drama,Disaster,2,"2,150","25,00,000",None,None,"50,000",None,"72,000","72,000","72,000"
483,tt1218038,The President Is Coming,2009,09 Jan 2009,Comedy,Anuvab Pal,Konkona Sen Sharma | Shernaz Patel | Shivani Tanksale | Anand Tiwari,Kunaal Roy Kapur,0.0,1,The President Is Coming, 9 Jan 2009 , 104 min  ,Drama,Disaster,35,"79,200","2,50,00,000","8,00,000","31,00,000","44,00,000","43,40,000","61,60,000","78,00,000","78,00,000"
484,tt1218345,Dil Kabaddi,2008,05 Dec 2008,Comedy | Drama,Vivek Anand | Anil Senior | Lezlie George Sparkx,Irrfan Khan | Rahul Bose | Rahul Khanna | Konkona Sen Sharma,Anil Senior,0.0,2,Dil Kabaddi, 5 Dec 2008 , 123 min  ,Comedy,Flop,325,"5,72,000","10,00,00,000","60,00,000","2,14,00,000","3,27,00,000","2,93,18,000","4,47,99,000","5,27,00,000","5,27,00,000"
485,tt1220718,Via Darjeeling,2008,27 Jun 2008,Drama | Mystery | Thriller,Ranjan Das | Gautam Nag (lyrics) | Arindam Nandy | Atul Sabharwal (dialogue) | Siladitya Sanyal | Mrityunjay Kumar Singh (lyrics) | Vibha Singh (lyrics) | Sanjeev Tiwari (lyrics),Kay Kay Menon | Sonali Kulkarni | Parvin Dabas | Vinay Pathak,Arindam Nandy,0.0,1,Via Darjeeling, 27 Jun 2008 , 143 min  ,Thriller,Disaster,75,"27,200","1,50,00,000","3,50,000","12,00,000","17,50,000","16,20,000","23,62,500","26,00,000","26,00,000"
486,tt1221139,Welcome to Sajjanpur,2008,19 Sep 2008,Comedy | Drama,Ashok Mishra (screenplay) | Shyam Benegal (story),Shreyas Talpade | Amrita Rao | Ravi Kishan | Ila Arun,Shyam Benegal,0.0,4,Welcome to Sajjanpur, 20 Sep 2008 , 139 min  ,Drama,Average,450,"15,86,000","9,00,00,000","1,13,00,000","4,19,00,000","6,42,00,000","5,82,41,000","8,92,38,000","13,60,00,000","13,60,00,000"
487,tt1223922,Blue,2009,16 Oct 2009,Action | Adventure | Romance,Anthony D'Souza | Mayur Puri (dialogue),Akshay Kumar | Sanjay Dutt | Lara Dutta | Zayed Khan,Anthony D'Souza,0.0,2,Blue, 16 Oct 2009 , 119 min  ,Action,Flop,1500,"69,36,000","80,00,00,000","5,83,00,000","18,07,00,000","29,72,00,000","31,28,14,500","49,20,67,000","52,59,00,000","63,92,12,500"
488,tt1227524,Aashayein,2010,27 Aug 2010,Comedy | Drama,Nagesh Kukunoor,John Abraham | Anaitha Nair | Girish Karnad | Farida Jalal,Nagesh Kukunoor,0.0,1,Aashayein, 27 Aug 2010 , 119 min  ,Drama,Disaster,425,"3,29,000","18,00,00,000","42,00,000","1,52,00,000","2,14,00,000","2,34,77,000","3,30,77,750","3,00,00,000","3,46,75,000"
489,tt1227762,Aladin,2009,30 Oct 2009,Action | Adventure | Comedy,Vishal Dadlani (lyrics) | Sujoy Ghosh (screenplay) | Suresh Nair (additional story) | Ritesh Shah (dialogue) | Ritesh Shah (story),Shubhankar Atre | Amitabh Bachchan | Victor Banerjee | Dhaval Barbhaya,Sujoy Ghosh,0.0,1,Aladin, 30 Oct 2009 , 132 min  ,Sci Fi / Fantasy,Disaster,600,"9,61,000","42,00,00,000","1,21,00,000","3,91,00,000","5,56,00,000","7,22,67,000","10,09,49,500","8,09,00,000","10,89,50,000"
490,tt1228707,Jimmy,2008,09 May 2008,Action | Crime | Drama,Ranbir Pushp | Anand Raj Anand (lyrics) | Virag Mishra (lyrics),Mimoh Chakraborty | Rati Agnihotri | Vikas Anand | Rahul Dev,Raj N. Sippy,0.0,1,Jimmy, 9 May 2008 , 110 min  ,Mystery,Disaster,425,"4,18,000","9,00,00,000","26,00,000","83,00,000","1,18,00,000","1,15,37,000","1,64,02,000","1,86,00,000","1,86,00,000"
491,tt1228726,Mr. White Mr. Black,2008,02 May 2008,Action | Comedy | Crime,Deepak S. Shivdasani (story) | Nishikant Kamat (screenplay) | Sanjay Pawar (screenplay) | Sanjeev Duggal (screenplay) | Sameer (lyrics),Sunil Shetty | Arshad Warsi | Sadashiv Amrapurkar | Deep Dhillon,Deepak S. Shivdasani,0.0,1,Mr. White Mr. Black, 2 May 2008 , 131 min  ,Comedy,Disaster,450,"7,04,000","11,00,00,000","55,00,000","1,78,00,000","2,49,00,000","2,47,42,000","3,46,11,000","3,89,00,000","3,89,00,000"
492,tt1230165,Rock On!!,2008,29 Aug 2008,Drama | Music,Farhan Akhtar (dialogue) | Pubali Chaudhuri (screenplay) | Abhishek Kapoor (story),Arjun Rampal | Farhan Akhtar | Luke Kenny | Purab Kohli,Abhishek Kapoor,0.0,4,Rock On!!, 29 Aug 2008 , 145 min  ,Drama,Average,400,"38,63,000","19,00,00,000","1,66,00,000","6,02,00,000","9,59,00,000","8,83,26,000","14,02,17,000","35,00,00,000","36,09,37,500"
493,tt1230448,Billu,2009,13 Feb 2009,Comedy | Drama,Manisha Korde (dialogue) | Priyadarshan (screenplay) | Mushtaq Sheikh (screenplay) | Sreenivasan (story),Irrfan Khan | Shah Rukh Khan | Lara Dutta | Om Puri,Priyadarshan,0.0,2,Billu, 13 Feb 2009 , 137 min  ,Comedy,Flop,1050,"42,06,000","27,00,00,000","3,78,00,000","12,05,00,000","17,53,00,000","24,91,65,000","35,74,51,500","31,51,00,000","47,45,12,500"
494,tt1234250,Mehbooba,2008,11 Jul 2008,Drama | Romance,Robin Bhatt (additional screenplay) | Rumi Jaffery (story) | Afzal Khan (screenplay) | Javed Siddiqui (dialogue),Sanjay Dutt | Manisha Koirala | Ajay Devgn | Asrani,Tabrez Hashmi | Afzal Khan,0.0,1,Mehbooba, 11 Jul 2008 , 171 min  ,Love Story,Disaster,425,"6,09,000","22,00,00,000","41,00,000","1,29,00,000","1,72,00,000","2,43,91,500","9,99,24,500","2,93,00,000","3,78,50,000"
495,tt1238718,Alibaba Aur 40 Chor,2004,10 Dec 2004,Action | Adventure | Drama,Farukh Barelvi (dialogue writer),Azghar | Brownie | Divya Divedi | Anwar Fatehan,Sunil Agnihotri,0.0,1,Alibaba Aur 40 Chor, 10 Dec 2004 , 121 min  ,Action,Disaster,30,"1,56,000","1,50,00,000","4,50,000","12,50,000","19,00,000","18,12,500","27,55,000","50,00,000","50,35,200"
496,tt1238735,Dhoom Dadakka,2008,23 May 2008,Comedy | Crime | Drama,Ashwani Dhir (dialogue) | Ashwani Dhir (story) | Shashi Ranjan (story) | Kabir Shrivastava (dialogue) | Kabir Shrivastava (story),Jackie Shroff | Anupam Kher | Satish Shah | Gulshan Grover,Shashi Ranjan,0.0,1,Dhoom Dadakka, 23 May 2008 , 134 min  ,Comedy,Disaster,250,"2,45,000","5,00,00,000",None,None,"89,00,000",None,"1,25,49,000","1,41,00,000","1,41,00,000"
497,tt1241195,Aamir,2008,06 Jun 2008,Drama | Thriller,Raj Kumar Gupta (story),Rajeev Khandelwal | Aishwarya | Vasan Bala | Chinkal,Raj Kumar Gupta,0.0,2,Aamir, 6 Jun 2008 , 104 min  ,Thriller,Flop,150,"3,46,000","3,50,00,000","24,00,000","62,00,000","1,01,00,000","83,70,000","1,36,35,000","3,26,00,000","3,26,00,000"
498,tt1241334,Saas Bahu Aur Sensex,2008,19 Sep 2008,Comedy | Drama,Raqueeb Alam (lyrics) | BlaaZe (lyrics) | Shona Urvashi (screenplay),Kiron Kher | Farooq Shaikh | Ankur Khanna | Masumeh Makhija,Shona Urvashi,0.0,1,Saas Bahu Aur Sensex, 19 Sep 2008 , 143 min  ,Drama,Disaster,200,"1,84,000","5,25,00,000","22,00,000","76,00,000","1,09,00,000","1,04,88,000","1,50,42,000","1,66,00,000","1,66,00,000"
499,tt1242782,Luck,2009,31 Jul 2009,Action | Adventure | Drama,Renzil D'Silva (screenplay) | Soham Shah (dialogue) | Soham Shah (screenplay) | Soham Shah (story),Mithun Chakraborty | Sanjay Dutt | Imran Khan | Ravi Kishan,Soham Shah,0.0,2,Luck, 24 Jul 2009 , 141 min  ,Thriller,Flop,1150,"38,85,000","37,00,00,000","3,71,00,000","11,18,00,000","16,49,00,000","18,14,16,000","26,69,13,000","28,83,00,000","33,58,00,000"
500,tt1242843,Contract,2008,18 Jul 2008,Action | Crime | Drama,Mehboob (lyrics) | Prashant Pandey (story),David Bueno | Vibha Cheebur | Raaj Gopal | Sakshi Gulati,Ram Gopal Varma,0.0,2,Contract, 18 Jul 2008 , 124 min  ,Thriller,Flop,350,"5,56,000","7,50,00,000","58,00,000","1,90,00,000","2,53,50,000","2,60,30,000","3,47,29,500","3,64,00,000","3,64,00,000"
501,tt1244093,Hisss,2010,22 Oct 2010,Comedy | Drama | Horror,Jennifer Chambers Lynch | Gulfam Khan (dialogue),Mallika Sherawat | Irrfan Khan | Jeff Doucette | Divya Dutta,Jennifer Chambers Lynch,0.0,1,Hisss, 22 Oct 2010 , 94 min  ,Thriller,Disaster,650,"8,91,000","28,00,00,000","93,00,000","2,91,00,000","4,34,00,000","4,17,32,500","6,19,27,500","7,18,00,000","7,55,82,500"
502,tt1245774,Jail,2009,06 Nov 2009,Drama,Madhur Bhandarkar (story) | Ajaykumar Garg (lyrics) | Sandeep Nath (lyrics) | Sharib (lyrics) | Raghuvir Shekhawat (dialogue) | Anuradha Tiwari (story) | Toshi (lyrics) | Turaz (lyrics) | Manoj Tyagi (story),Neil Nitin Mukesh | Manoj Bajpayee | Arya Babbar | Mirza Ali Quli,Madhur Bhandarkar,0.0,2,Jail, 6 Nov 2009 , 130 min  ,Drama,Flop,575,"10,08,000","14,00,00,000","1,21,00,000","3,87,00,000","5,73,00,000","5,48,16,000","8,11,89,000","8,45,00,000","8,68,50,000"
503,tt1252596,Ajab Prem Ki Ghazab Kahani,2009,06 Nov 2009,Comedy | Romance,K. Rajeshwar (story) | Rajkumar Santoshi (screenplay) | R.D. Tailang (dialogues) | R.D. Tailang (screenplay),Katrina Kaif | Ranbir Kapoor | Darshan Jariwala | Smita Jaykar,Rajkumar Santoshi,0.0,7,Ajab Prem Ki Ghazab Kahani, 6 Nov 2009 , 162 min  ,Comedy,Super Hit,1300,"1,09,67,000","44,00,00,000","6,64,00,000","23,59,00,000","37,73,00,000","38,87,48,000","60,75,76,000","86,02,00,000","99,73,75,000"
504,tt1252614,Sankat City,2009,10 Jul 2009,Comedy | Crime | Drama,Pankaj Advani,Kay Kay Menon | Rimi Sen | Anupam Kher | Chunky Pandey,Pankaj Advani,0.0,1,Sankat City, 10 Jul 2009 , 111 min  ,Comedy,Disaster,100,"1,19,500","3,25,00,000","7,00,000","30,00,000","48,00,000","41,40,000","66,24,000","1,14,00,000","1,14,00,000"
505,tt1255951,De Dana Dan,2009,27 Nov 2009,Comedy,Suresh Krishna (story) | Jay Master (dialogues) | Ashiesh Pandit (lyrics) | Priyadarshan (screenplay) | Sayeed Qadri (lyrics) | Neeraj Shridhar (lyrics),Akshay Kumar | Sunil Shetty | Katrina Kaif | Sameera Reddy,Priyadarshan,0.0,4,De Dana Dan, 27 Nov 2009 , 164 min  ,Comedy,Average,1550,"89,42,000","60,00,00,000","6,13,00,000","22,36,00,000","34,19,00,000","39,33,76,000","58,91,39,000","65,67,00,000","81,85,20,000"
506,tt1259755,Boond,2001,,Action | Crime | Drama,Asad Ajmeri | Jaanam Khan (story),Navin Berry | Pankaj Berry | Birbal | Sudhir Dalvi,Inayat Mahshar,0.0,1,Boond, 17 Aug 2001 , 127 min  ,Drama,Disaster,7,"37,400","75,00,000","1,00,000","2,50,000","4,00,000","4,50,000","7,20,000","9,00,000","9,00,000"
507,tt1260689,Summer 2007,2008,13 Jun 2008,Crime | Drama | Thriller,Gourov Dasgupta (lyrics) | Bijesh Jayarajan (screenplay) | Bijesh Jayarajan (story) | Ujjaiyinee Roy (lyrics) | Ritesh Shah (dialogues) | Vibha Singh (lyrics),Ahraz Ahmed | Punit Aneja | Arjan Bajwa | Neetu Chandra,Sohail Tatari,0.0,1,Summer 2007, 13 Jun 2008 , 166 min  ,Thriller,Disaster,125,"80,900","4,50,00,000","8,00,000","28,00,000","39,75,000","39,42,875","55,69,725","63,00,000","64,28,250"
508,tt1261047,Gulaal,2009,13 Mar 2009,Crime | Drama | Mystery,Raj Singh Chaudhary (story) | Anurag Kashyap (screenplay) | Anurag Kashyap (story) | Aparnaa Malhotra (story) | Sanjay Maurya (story),Kay Kay Menon | Raj Singh Chaudhary | Jesse Randhawa | Deepak Dobriyal,Anurag Kashyap,0.0,2,Gulaal, 13 Mar 2009 , 143 min  ,Thriller,Flop,425,"6,84,000","10,00,00,000","75,00,000","2,29,00,000","3,33,00,000","3,13,73,000","4,56,21,000","5,89,00,000","5,89,00,000"
509,tt1266545,Chamku,2008,29 Aug 2008,Action | Crime | Drama,,Bobby Deol | Priyanka Chopra | Irrfan Khan | Akhilendra Mishra,Kabeer Kaushik,0.0,1,Chamku, 29 Aug 2008 , 95 min  ,Action,Disaster,425,"4,58,000","10,00,00,000","44,00,000","1,34,00,000","1,81,00,000","2,10,06,750","2,83,17,000","2,61,00,000","3,09,67,500"
510,tt1266583,Mumbai Meri Jaan,2008,22 Aug 2008,Drama,Yogesh Vinayak Joshi (screenplay) | Upendra Sidhaye (screenplay),Paresh Rawal | Kay Kay Menon | Irrfan Khan | Madhavan,Nishikant Kamat,0.0,2,Mumbai Meri Jaan, 22 Aug 2008 , 134 min  ,Drama,Flop,175,"5,04,000","3,50,00,000","44,00,000","1,57,00,000","2,44,00,000","2,25,46,000","3,48,16,000","4,89,00,000","5,02,20,000"
511,tt1267400,Thodi Life Thoda Magic,2008,23 Jun 2008,Drama,Shukla Barnali Ray (story),Saahil Chadha | Arbaaz Khan | Anita Raj | Jackie Shroff,Aanand Rai,0.0,1,Thodi Life Thoda Magic, 27 Jun 2008 , 104 min  ,Drama,Disaster,30,"6,275","1,25,00,000","1,15,000","3,75,000","3,90,000","5,17,500","5,38,200","5,50,000","5,50,000"
512,tt1267500,Phoonk,2008,22 Aug 2008,Drama | Horror | Mystery,Milind Gadagkar | Sandeep Nath (lyrics) | Prashant Pandey (lyrics),Sudeep | Amruta Khanvilkar | Ahsaas Channa | Ashwini Khalsekar,Ram Gopal Varma,0.0,6,Phoonk, 22 Aug 2008 , 114 min  ,Horror,Hit,400,"22,85,000","4,50,00,000","1,35,00,000","4,37,00,000","6,64,00,000","6,07,43,000","9,22,96,000","13,62,00,000","13,62,00,000"
513,tt1275863,Love Aaj Kal,2009,31 Jul 2009,Comedy | Drama | Romance,Imtiaz Ali,Saif Ali Khan | Deepika Padukone | Rishi Kapoor | Rahul Khanna,Imtiaz Ali,0.0,1,Love Aaj Kal, 31 Jul 2009 , 129 min  ,Rom - Com,Hit,1350,"1,04,64,000","56,00,00,000","8,02,00,000","27,86,00,000","42,80,00,000","52,38,99,000","77,63,45,000","89,26,00,000","1,19,51,75,000"
514,tt1278447,Sikandar,2009,21 Aug 2009,Crime | Drama | Mystery,Piyush Jha | Kumaar (lyrics),Parzan Dastur | Ayesha Kapoor | Sanjay Suri | Madhavan,Piyush Jha,0.0,1,Sikandar, 21 Aug 2009 , 114 min  ,Thriller,Disaster,250,"95,100","5,00,00,000","11,50,000","39,00,000","53,50,000","54,48,000","74,92,000","80,00,000","82,40,000"
515,tt1283926,My Friend Ganesha 2,2008,22 Aug 2008,Animation | Family,Rajiv S. Ruia (story) | S. Sachinder,Harsh Chhaya | Kurush Deboo | Bhairavi Goswami | Ali Haji,Rajiv S. Ruia,1.0,1,My Friend Ganesha 2, 22 Aug 2008 , 112 min  ,Drama,Disaster,15,"4,200","2,50,00,000","55,000","1,75,000","2,50,000","2,53,750","3,62,500","4,00,000","4,00,000"
516,tt1285241,Don 2,2011,23 Dec 2011,Action | Crime | Drama,Farhan Akhtar (dialogue) | Farhan Akhtar (story) | Javed Akhtar (characters) | Salim Khan (characters) | Ameet Mehta (screenplay) | Ameet Mehta (story),Shah Rukh Khan | Priyanka Chopra | Hrithik Roshan | Om Puri,Farhan Akhtar,1.0,6,Don 2, 23 Dec 2011 , 146 min  ,Action,Hit,2850,"1,49,27,000","76,00,00,000","14,60,00,000","46,39,00,000","71,18,00,000","89,63,45,000","1,37,76,55,000","1,43,73,00,000","2,02,81,00,000"
517,tt1285245,Lahore,2010,19 Mar 2010,Action | Drama | Sport,Sanjay Puran Singh Chauhan (dialogue) | Sanjay Puran Singh Chauhan (screenplay) | Sanjay Puransingh Chauhan (story) | Panchhi Jalonvi (lyrics) | Hriday Lani (collaborating writer) | Piyush Mishra (dialogue) | Piyush Mishra (screenplay) | Junaid Wasi (lyrics),Farooq Shaikh | Nafisa Ali | Aanaahad | Sabyasachi Chakraborty,Sanjay Puransingh Chauhan,0.0,1,Lahore, 19 Mar 2010 , 144 min  ,Drama,Disaster,325,"1,38,500","9,50,00,000","14,00,000","54,00,000","76,00,000","74,52,000","1,04,88,000","1,21,00,000","1,21,00,000"
518,tt1287847,Mukhbiir,2008,22 Aug 2008,Crime | Drama | Mystery,P.K. Mishra (lyrics) | Iqbal Patni (lyrics) | Mani Shankar,Sammir Dattani | Rahul Dev | Om Puri | Alok Nath,Mani Shankar,0.0,1,Mukhbiir, 29 Aug 2008 , 131 min  ,Drama,Disaster,75,"27,700","3,75,00,000","3,00,000","10,00,000","14,00,000","13,70,000","19,18,000","22,25,000","22,25,000"
519,tt1288638,Dasvidaniya,2008,07 Nov 2008,Comedy | Drama,Kailash Kher (lyrics) | Arshad Sayed,Vinay Pathak | Sarita Joshi | Rajat Kapoor | Saurabh Shukla,Shashant Shah,0.0,1,Dasvidaniya, 14 Nov 2008 , 113 min  ,Comedy,Disaster,150,"2,19,000","4,00,00,000","17,00,000","63,00,000","90,50,000","86,94,000","1,24,89,000","1,97,00,000","1,97,00,000"
520,tt1288644,Mere Khwabon Mein Jo Aaye,2009,06 Feb 2009,Drama | Fantasy | Musical,Madhureeta Anand (story),Randeep Hooda | Raima Sen | Arbaaz Khan | Javed Akhtar,Madhureeta Anand,0.0,1,Mere Khwabon Mein Jo Aaye, 6 Feb 2009 , 119 min  ,Love Story,Disaster,100,"22,300","3,00,00,000","3,00,000","9,25,000","13,00,000","12,85,750","18,07,000","18,75,000","18,75,000"
521,tt1291465,Raajneeti,2010,04 Jun 2010,Action | Crime | Drama,Prakash Jha | Anjum Rajabali | Sameer (lyrics),Naseeruddin Shah | Arjun Rampal | Nana Patekar | Ranbir Kapoor,Prakash Jha,0.0,7,Raajneeti, 4 Jun 2010 , 167 min  ,Thriller,Super Hit,1750,"1,53,56,400","61,00,00,000","10,33,00,000","33,42,00,000","53,77,00,000","56,07,32,000","87,22,72,000","1,25,67,00,000","1,45,50,40,000"
522,tt1292642,Allah Ke Banday,2010,26 Nov 2010,Action | Crime | Drama,Faruk Kabir | Sarim Momin (lyrics),Varun Bhagwat | Vikram Gokhale | Zakir Hussain | Bharat Jha,Faruk Kabir,0.0,1,Allah Ke Banday, 26 Nov 2010 , 129 min  ,Action,Disaster,300,"1,19,000","9,00,00,000","15,00,000","50,00,000","70,00,000","68,50,000","95,90,000","1,00,00,000","1,00,00,000"
523,tt1292703,Oye Lucky! Lucky Oye!,2008,28 Nov 2008,Comedy | Crime | Drama,Dibakar Banerjee (screenplay) | Urmi Juvekar (screenplay) | Manu Rishi Chadha (dialogues),Abhay Deol | Paresh Rawal | Neetu Chandra | Archana Puran Singh,Dibakar Banerjee,0.0,2,Oye Lucky! Lucky Oye!, 28 Nov 2008 , 127 min  ,Comedy,Flop,400,"10,46,000","12,00,00,000","70,00,000","2,97,00,000","4,62,50,000","4,56,88,500","7,05,07,500","9,27,00,000","10,06,20,000"
524,tt1301698,1920,2008,12 Sep 2008,Drama | Horror | Mystery,Vikram Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue) | Dheeraj Rattan (screenplay) | Sameer (lyrics),Rajneesh Duggal | Adah Sharma | Anjori Alagh | Rajendranath Zutshi,Vikram Bhatt,0.0,4,1920, 12 Sep 2008 , 141 min  ,Horror,Average,525,"23,15,000","7,00,00,000","89,00,000","3,25,00,000","5,84,00,000","4,48,50,000","8,05,92,000","14,50,00,000","14,50,00,000"
525,tt1305840,Aloo Chaat,2009,20 Mar 2009,Comedy | Drama | Romance,Robby Grewal (screenplay) | Syed Gulrez (lyrics) | Vipin Mishra (lyrics) | Divy Nidhi Sharma (story) | Xulfi (lyrics),Aftab Shivdasani | Aamna Shariff | Linda Arsenio | Sanjay Mishra,Robby Grewal,0.0,2,Aloo Chaat, 20 Mar 2009 , 156 min  ,Comedy,Flop,400,"7,65,000","10,00,00,000","56,00,000","2,00,00,000","3,11,00,000","3,14,40,000","4,86,67,000","6,66,00,000","7,46,80,000"
526,tt1314274,Hulla,2008,19 Sep 2008,Comedy | Drama,Milind Dhaimade (dialogues) | Sanjeev Sharma (lyrics) | Jaideep Varma,Sushant Singh | Kartika Rane | Rajat Kapoor | Mandeep Mazumdar,Jaideep Varma,0.0,1,Hulla, 19 Sep 2008 , 108 min  ,Comedy,Disaster,100,"16,800","1,50,00,000","2,50,000","7,75,000","10,50,000","10,69,500","14,49,000","15,50,000","15,50,000"
527,tt1314367,Ru-Ba-Ru,2008,12 Sep 2008,Drama | Romance | Thriller,Arjun Bali (lyrics) | Anvita Dutt Guptan (additional screenplay & dialogue) | Shuja Haider (lyrics) | Aditya Narayan (lyrics) | Soumik Sen (screenplay) | Akshay Verma (lyrics),Rati Agnihotri | Shahana Goswami | Randeep Hooda | Kulbhushan Kharbanda,Arjun Bali,0.0,1,Ru-Ba-Ru, 12 Sep 2008 , 111 min  ,Drama,Disaster,125,"57,900","5,50,00,000","7,50,000","25,00,000","35,00,000","34,75,000","48,65,000","50,00,000","50,00,000"
